ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,ROI
2579,1957,Graduation,Married,71113.0,0,1,2013-12-17,95,0.3315472203616879,0.1658291457286432,0.14782608695652175,0.04247104247104247,0.12595419847328243,0.024922118380062305,4,6,7,9,4,0,0,0,0,0,0,3,11,0,266.66666666666663
175,1986,Graduation,Married,71952.0,1,0,2013-01-10,93,0.4393837910247823,0.4020100502512563,0.263768115942029,0.2007722007722008,0.40839694656488545,0.2897196261682243,2,8,4,8,4,1,0,1,0,0,0,3,11,0,266.66666666666663
9185,1966,PhD,Single,69759.0,0,0,2013-10-28,38,0.30274614869390487,0.10050251256281408,0.2979710144927536,0.0501930501930502,0.11450381679389313,0.0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,266.66666666666663
11056,1974,Graduation,Married,72099.0,0,0,2012-10-27,18,0.3657066309444072,0.457286432160804,0.23768115942028986,0.4594594594594595,0.0,0.06853582554517133,1,3,4,10,1,0,0,0,0,0,0,3,11,0,266.66666666666663
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,0.7019423978566645,0.0,0.12579710144927536,0.0,0.0,0.037383177570093455,5,11,3,5,6,0,0,0,0,0,0,3,11,0,266.66666666666663
6201,1978,Graduation,Single,38643.0,1,1,2013-11-29,45,0.014735432016075016,0.010050251256281407,0.008115942028985508,0.0,0.003816793893129771,0.03115264797507788,2,2,0,3,7,0,0,0,0,0,1,3,11,0,266.66666666666663
2061,1955,Graduation,Married,50737.0,0,1,2013-05-11,61,0.052243804420629605,0.0,0.006376811594202898,0.0,0.0,0.03115264797507788,1,2,0,4,6,0,1,0,0,0,0,3,11,0,266.66666666666663
6184,1969,PhD,Married,68462.0,0,0,2012-12-12,6,0.3757535164099129,0.32160804020100503,0.45507246376811594,0.32432432432432434,0.48854961832061067,0.14953271028037382,1,3,3,8,1,0,0,0,0,0,0,3,11,0,266.66666666666663
6142,1943,Master,Married,65073.0,0,0,2013-08-20,65,0.42129939718687204,0.08542713567839195,0.10260869565217391,0.26640926640926643,0.0,0.024922118380062305,1,5,3,5,2,0,0,0,0,0,1,3,11,0,266.66666666666663
4107,1948,PhD,Together,46681.0,0,2,2013-10-08,52,0.18017414601473541,0.07537688442211056,0.04,0.05791505791505792,0.07251908396946564,0.11838006230529595,2,4,6,4,5,0,0,0,0,0,0,3,11,0,266.66666666666663
7274,1957,Graduation,Married,78618.0,0,0,2012-09-28,87,0.492967180174146,0.8190954773869347,0.4742028985507246,0.8185328185328186,0.6221374045801527,0.19003115264797507,1,4,7,10,2,0,1,0,0,0,0,3,11,0,266.66666666666663
9336,1969,PhD,Widow,62187.0,0,1,2014-03-22,38,0.34293369055592765,0.0,0.0481159420289855,0.0,0.0,0.1277258566978193,3,6,2,10,4,0,0,0,0,0,0,3,11,0,266.66666666666663
2958,1978,Graduation,Married,28442.0,2,0,2014-02-24,53,0.012726054922973878,0.01507537688442211,0.005797101449275362,0.04247104247104247,0.030534351145038167,0.018691588785046728,3,2,1,4,4,0,0,0,0,0,0,3,11,0,266.66666666666663
933,1978,PhD,Married,37717.0,1,0,2012-11-23,31,0.006028131279303415,0.0,0.003478260869565217,0.015444015444015444,0.003816793893129771,0.01557632398753894,1,1,0,2,9,0,0,0,0,0,0,3,11,0,266.66666666666663
5837,1967,Graduation,Married,51479.0,1,1,2012-12-28,67,0.16543871399866042,0.04020100502512563,0.0927536231884058,0.02316602316602317,0.030534351145038167,0.20249221183800623,7,6,3,6,7,0,0,0,0,0,0,3,11,0,266.66666666666663
10704,1969,Graduation,Single,54803.0,0,1,2012-08-21,65,0.27059611520428667,0.0,0.05333333333333333,0.10810810810810811,0.10305343511450381,0.4423676012461059,2,6,2,9,4,0,0,0,0,0,0,3,11,0,266.66666666666663
5125,1960,Graduation,Married,79530.0,0,0,2013-05-17,64,0.22304085733422638,0.0,0.47246376811594204,0.4980694980694981,0.16030534351145037,0.09034267912772585,1,4,10,11,2,0,0,0,0,0,0,3,11,0,266.66666666666663
4432,1976,Graduation,Divorced,31615.0,1,0,2013-03-16,82,0.0013395847287340924,0.01507537688442211,0.011594202898550725,0.02316602316602317,0.04198473282442748,0.028037383177570093,2,2,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
5955,1962,Graduation,Together,72025.0,0,0,2012-11-17,27,0.5579370395177495,0.1658291457286432,0.3182608695652174,0.5830115830115831,0.5076335877862596,0.7258566978193146,1,4,3,8,3,0,0,0,0,0,0,3,11,0,266.66666666666663
2928,1975,PhD,Single,52614.0,0,1,2012-12-01,63,0.5284661754855995,0.0,0.08231884057971015,0.04633204633204634,0.03435114503816794,0.11838006230529595,2,2,4,8,8,0,0,0,0,0,0,3,11,0,266.66666666666663
5680,1984,2n Cycle,Married,35684.0,1,0,2014-04-22,66,0.006697923643670462,0.020100502512562814,0.004057971014492754,0.0,0.022900763358778626,0.009345794392523364,1,1,0,3,6,0,0,0,0,0,0,3,11,0,266.66666666666663
10313,1975,Graduation,Married,48178.0,1,1,2012-10-28,69,0.10649698593436034,0.020100502512562814,0.02608695652173913,0.02316602316602317,0.007633587786259542,0.11838006230529595,6,5,1,4,8,0,0,0,0,0,0,3,11,0,266.66666666666663
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,0.004688546550569324,0.005025125628140704,0.003478260869565217,0.011583011583011584,0.003816793893129771,0.03426791277258567,1,1,1,2,4,1,0,0,0,0,0,3,11,0,266.66666666666663
1245,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,0.6543871399866041,0.06030150753768844,0.14666666666666667,0.06177606177606178,0.04580152671755725,0.3146417445482866,4,4,3,12,8,0,1,0,0,0,0,3,11,0,266.66666666666663
1519,1972,PhD,Single,38578.0,1,1,2013-06-22,2,0.025452109845947757,0.020100502512562814,0.012753623188405797,0.011583011583011584,0.011450381679389313,0.009345794392523364,3,3,0,3,8,0,0,0,0,0,0,3,11,1,266.66666666666663
10703,1975,Master,Single,46098.0,1,1,2012-08-18,86,0.038178164768921635,0.0,0.01565217391304348,0.0,0.0,0.11214953271028037,4,3,2,2,8,0,0,0,0,0,0,3,11,0,266.66666666666663
1726,1970,Graduation,Single,22585.0,0,0,2013-03-18,23,0.0020093770931011385,0.04522613065326633,0.008695652173913044,0.0501930501930502,0.007633587786259542,0.12149532710280374,1,1,1,2,9,1,0,0,0,0,0,3,11,1,266.66666666666663
4459,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,0.006697923643670462,0.020100502512562814,0.008115942028985508,0.015444015444015444,0.015267175572519083,0.003115264797507788,1,1,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
1729,1961,PhD,Together,66426.0,0,1,2013-10-02,14,0.6985934360348292,0.12060301507537688,0.05623188405797101,0.12355212355212356,0.0916030534351145,0.48909657320872274,2,3,5,10,6,0,0,0,0,0,0,3,11,0,266.66666666666663
1517,1969,Graduation,Single,30822.0,1,0,2013-06-14,92,0.0020093770931011385,0.04522613065326633,0.007536231884057971,0.007722007722007722,0.04580152671755725,0.037383177570093455,1,1,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
2098,1969,PhD,Married,33581.0,2,0,2013-01-08,38,0.007367716008037508,0.0,0.002898550724637681,0.0,0.0,0.003115264797507788,1,1,0,2,8,0,0,0,0,0,0,3,11,0,266.66666666666663
9543,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,0.0020093770931011385,0.03015075376884422,0.002898550724637681,0.0,0.007633587786259542,0.018691588785046728,1,0,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
6878,1954,Graduation,Widow,27421.0,0,0,2012-12-12,14,0.028801071667782986,0.06030150753768844,0.05565217391304347,0.30115830115830117,0.15267175572519084,0.17133956386292834,3,4,1,6,7,0,0,0,0,0,0,3,11,0,266.66666666666663
3310,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,0.04889484259879437,0.01507537688442211,0.05217391304347826,0.04633204633204634,0.003816793893129771,0.09968847352024922,7,4,1,4,8,0,0,0,0,0,0,3,11,0,266.66666666666663
2724,1981,Master,Single,36143.0,1,0,2014-03-30,33,0.008037508372404554,0.0,0.0005797101449275362,0.0,0.0,0.018691588785046728,1,0,1,2,3,0,0,0,0,0,0,3,11,0,266.66666666666663
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,0.0026791694574681848,0.035175879396984924,0.004057971014492754,0.02316602316602317,0.015267175572519083,0.040498442367601244,3,1,2,2,5,0,0,0,0,0,0,3,11,0,266.66666666666663
6720,1968,Master,Together,43795.0,0,1,2013-10-16,11,0.2103148024112525,0.05527638190954774,0.03072463768115942,0.015444015444015444,0.011450381679389313,0.3333333333333333,3,7,3,4,7,0,1,0,0,0,0,3,11,1,266.66666666666663
6202,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,0.3824514400535834,0.25125628140703515,0.08231884057971015,0.1274131274131274,0.19083969465648853,0.4953271028037383,4,4,5,13,2,0,0,0,0,0,0,3,11,0,266.66666666666663
2066,1949,Graduation,Together,38823.0,0,1,2012-08-30,56,0.04688546550569323,0.0,0.006376811594202898,0.007722007722007722,0.030534351145038167,0.07165109034267912,1,2,1,3,6,0,0,0,0,0,0,3,11,0,266.66666666666663
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,0.580040187541862,0.10552763819095477,0.08753623188405797,0.10810810810810811,0.08015267175572519,0.26791277258566976,3,2,2,12,5,0,0,0,0,0,0,3,11,0,266.66666666666663
8318,1979,Graduation,Together,90300.0,0,0,2014-01-03,7,0.39785666443402545,0.6733668341708543,0.45565217391304347,0.1274131274131274,0.5114503816793893,0.17757009345794392,0,5,6,8,1,0,0,1,0,0,0,3,11,0,266.66666666666663
5642,1979,Master,Together,62499.0,1,0,2013-12-09,0,0.09377093101138646,0.020100502512562814,0.03536231884057971,0.0,0.04961832061068702,0.012461059190031152,2,3,1,6,4,0,0,0,0,0,0,3,11,0,266.66666666666663
2669,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,0.2511721366376423,0.7638190954773869,0.19420289855072465,0.3590733590733591,0.34732824427480913,0.2523364485981308,1,5,4,6,2,0,0,0,0,0,0,3,11,0,266.66666666666663
455,1946,PhD,Married,51012.0,0,0,2013-04-18,86,0.0683188211654387,0.04522613065326633,0.03652173913043478,0.007722007722007722,0.03435114503816794,0.07476635514018691,1,4,1,4,6,0,0,0,0,0,0,3,11,0,266.66666666666663
7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,0.37106496985934356,0.17587939698492464,0.06550724637681159,0.0,0.026717557251908396,0.24299065420560748,3,5,3,12,3,0,0,0,0,0,0,3,11,0,266.66666666666663
3428,1991,PhD,Together,68682.0,0,0,2013-10-06,56,0.6155391828533154,0.0,0.2927536231884058,0.38223938223938225,0.11450381679389313,0.14018691588785046,1,4,9,10,2,0,0,0,0,0,0,3,11,0,266.66666666666663
7414,1971,Graduation,Married,43824.0,1,1,2012-09-15,18,0.06430006697923643,0.005025125628140704,0.02434782608695652,0.04633204633204634,0.011450381679389313,0.09968847352024922,4,3,1,4,8,0,0,0,0,0,0,3,11,0,266.66666666666663
6354,1984,Graduation,Together,15345.0,1,0,2012-08-31,51,0.003348961821835231,0.010050251256281407,0.00927536231884058,0.011583011583011584,0.007633587786259542,0.059190031152647975,2,1,1,2,8,0,0,0,0,0,0,3,11,1,266.66666666666663
798,1987,Graduation,Single,23442.0,1,0,2012-12-24,71,0.0013395847287340924,0.0,0.003478260869565217,0.03088803088803089,0.022900763358778626,0.01557632398753894,1,1,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
8213,1980,2n Cycle,Together,14515.0,1,0,2012-11-09,71,0.004018754186202277,0.020100502512562814,0.005217391304347826,0.02316602316602317,0.13740458015267176,0.10903426791277258,4,2,2,3,7,0,0,0,0,0,0,3,11,1,266.66666666666663
2488,1956,2n Cycle,Divorced,31395.0,1,1,2013-03-23,80,0.015405224380442062,0.005025125628140704,0.014492753623188406,0.0,0.030534351145038167,0.021806853582554516,4,2,1,3,6,0,0,0,0,0,0,3,11,0,266.66666666666663
9999,1965,Graduation,Together,75276.0,0,0,2012-09-27,2,0.4085733422638982,0.5276381909547738,0.07246376811594203,0.528957528957529,0.16030534351145037,0.06542056074766354,1,9,4,9,5,0,0,0,0,0,0,3,11,0,266.66666666666663
7617,1974,Graduation,Single,42373.0,1,1,2013-08-15,83,0.044876088412592094,0.02512562814070352,0.03536231884057971,0.011583011583011584,0.030534351145038167,0.059190031152647975,5,2,1,5,5,0,0,0,0,0,0,3,11,0,266.66666666666663
615,1960,Graduation,Together,30507.0,0,0,2013-03-11,29,0.043536503683858,0.18090452261306533,0.04289855072463768,0.14671814671814673,0.07633587786259542,0.3426791277258567,1,5,1,4,7,0,0,0,0,0,0,3,11,0,266.66666666666663
2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,0.2786336235766912,0.0,0.015072463768115942,0.0,0.0,0.012461059190031152,9,6,3,6,7,0,1,0,0,0,0,3,11,1,266.66666666666663
194,1965,Graduation,Married,48006.0,1,1,2014-06-09,55,0.015405224380442062,0.0,0.006376811594202898,0.011583011583011584,0.007633587786259542,0.006230529595015576,1,1,0,3,6,0,0,0,0,0,0,3,11,0,266.66666666666663
3645,1972,PhD,Single,27213.0,1,0,2012-08-30,19,0.012726054922973878,0.01507537688442211,0.015072463768115942,0.03861003861003861,0.03435114503816794,0.009345794392523364,3,2,0,4,8,0,0,0,0,0,0,3,11,1,266.66666666666663
8890,1971,PhD,Divorced,65808.0,1,1,2014-05-30,1,0.10381781647689216,0.035175879396984924,0.0463768115942029,0.0501930501930502,0.026717557251908396,0.03115264797507788,3,5,1,5,6,0,0,0,0,0,0,3,11,0,266.66666666666663
5049,1974,PhD,Together,30351.0,1,0,2013-06-06,19,0.009377093101138647,0.0,0.013913043478260868,0.011583011583011584,0.011450381679389313,0.006230529595015576,1,3,0,2,9,0,0,0,0,0,0,3,11,0,266.66666666666663
9973,1963,Graduation,Married,50437.0,0,2,2012-10-17,28,0.2478231748158071,0.04522613065326633,0.05333333333333333,0.02316602316602317,0.03435114503816794,0.012461059190031152,3,7,1,8,7,0,0,0,0,0,0,3,11,0,266.66666666666663
7301,1982,2n Cycle,Single,23616.0,1,0,2012-11-17,76,0.0026791694574681848,0.11055276381909548,0.006376811594202898,0.011583011583011584,0.026717557251908396,0.09968847352024922,2,3,0,3,8,0,0,0,0,0,0,3,11,1,266.66666666666663
10882,1976,Graduation,Married,53858.0,0,1,2012-11-09,50,0.2726054922973878,0.2663316582914573,0.1281159420289855,0.22393822393822393,0.5725190839694656,0.08099688473520249,4,4,3,6,4,0,0,0,0,0,0,3,11,0,266.66666666666663
7030,1955,PhD,Married,66465.0,0,1,2013-03-30,1,0.8037508372404555,0.0,0.11826086956521739,0.14671814671814673,0.11068702290076335,0.04361370716510903,3,11,9,12,6,0,0,0,1,0,0,3,11,0,266.66666666666663
7422,1987,Graduation,Single,46923.0,1,0,2012-08-22,90,0.056932350971198926,0.22110552763819097,0.03130434782608696,0.3938223938223938,0.29770992366412213,0.018691588785046728,3,5,1,7,7,0,0,0,0,0,0,3,11,0,266.66666666666663
3523,1962,Graduation,Together,75072.0,0,1,2013-01-23,83,0.3904889484259879,0.1708542713567839,0.17913043478260868,0.0,0.08396946564885496,0.3894080996884735,2,5,4,8,3,0,0,0,0,0,0,3,11,0,266.66666666666663
7106,1943,PhD,Married,75865.0,0,0,2014-03-31,73,0.3235097119892833,0.0,0.3426086956521739,0.6023166023166023,0.0,0.037383177570093455,1,3,5,10,1,0,0,0,0,0,0,3,11,0,266.66666666666663
6504,1975,2n Cycle,Together,19789.0,1,0,2013-11-20,24,0.0013395847287340924,0.02512562814070352,0.005217391304347826,0.10810810810810811,0.022900763358778626,0.08722741433021806,3,2,1,3,5,1,0,0,0,0,0,3,11,0,266.66666666666663
5067,1994,Graduation,Together,80134.0,0,0,2014-02-14,11,0.6470194239785666,0.1306532663316583,0.1634782608695652,0.2007722007722008,0.09923664122137404,0.08099688473520249,1,2,7,11,5,0,1,1,1,1,0,3,11,0,266.66666666666663
4216,1981,Graduation,Single,91065.0,0,0,2013-02-22,33,0.550569323509712,0.5728643216080402,0.06260869565217392,0.6911196911196912,0.5229007633587786,0.35514018691588783,1,7,9,9,3,0,0,1,1,0,0,3,11,1,266.66666666666663
8581,1971,Master,Married,49505.0,1,1,2013-03-05,4,0.4045545880776959,0.0,0.057971014492753624,0.07335907335907337,0.0,0.08722741433021806,9,10,2,8,8,0,0,0,0,0,0,3,11,0,266.66666666666663
5929,1973,PhD,Married,37401.0,1,0,2014-05-06,14,0.012726054922973878,0.01507537688442211,0.011014492753623189,0.011583011583011584,0.003816793893129771,0.009345794392523364,2,2,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
3129,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,0.003348961821835231,0.01507537688442211,0.006376811594202898,0.04633204633204634,0.019083969465648856,0.028037383177570093,1,2,0,3,6,0,0,0,0,0,0,3,11,0,266.66666666666663
6528,1982,Master,Together,18492.0,1,0,2014-06-05,75,0.0013395847287340924,0.010050251256281407,0.0011594202898550724,0.007722007722007722,0.003816793893129771,0.003115264797507788,1,1,0,2,8,0,0,0,0,0,0,3,11,0,266.66666666666663
1361,1974,Master,Married,82584.0,0,0,2013-06-04,26,0.7206965840589417,0.3417085427135678,0.05971014492753623,0.11196911196911197,0.34732824427480913,0.2118380062305296,1,3,4,8,1,0,1,1,0,0,0,3,11,1,266.66666666666663
6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,0.8606831882116543,0.21105527638190955,0.4150724637681159,0.21235521235521235,0.0,0.06542056074766354,0,7,10,5,2,0,0,1,0,0,0,3,11,0,266.66666666666663
7284,1953,Graduation,Married,48686.0,1,2,2013-12-04,8,0.006697923643670462,0.0,0.004057971014492754,0.007722007722007722,0.0,0.003115264797507788,1,1,0,2,8,0,0,0,0,0,0,3,11,0,266.66666666666663
1340,1986,Graduation,Married,92910.0,0,0,2014-04-24,42,0.36905559276624245,0.6884422110552764,0.4591304347826087,0.6911196911196912,0.3931297709923664,0.102803738317757,1,6,7,13,1,0,1,1,1,0,0,3,11,0,266.66666666666663
8746,1989,Graduation,Married,75433.0,1,0,2014-04-05,28,0.5358338914936369,0.0,0.17217391304347826,0.0,0.1297709923664122,0.17757009345794392,2,2,5,10,6,0,1,0,1,0,0,3,11,0,266.66666666666663
5987,1989,2n Cycle,Together,10404.0,1,0,2014-05-04,52,0.0013395847287340924,0.010050251256281407,0.006376811594202898,0.03861003861003861,0.022900763358778626,0.037383177570093455,2,1,0,4,5,0,0,0,0,0,0,3,11,0,266.66666666666663
3767,1968,Graduation,Married,61314.0,0,1,2013-04-25,1,0.25318151373074343,0.0,0.10956521739130434,0.37451737451737455,0.6564885496183206,0.5358255451713395,2,5,5,12,3,0,0,0,0,0,0,3,11,0,266.66666666666663
3725,1961,PhD,Single,84865.0,0,0,2013-05-09,1,0.8359008707300737,0.08040201005025126,0.20231884057971014,0.16602316602316602,0.061068702290076333,0.04984423676012461,1,2,4,9,4,0,1,1,1,1,0,3,11,1,266.66666666666663
4324,1989,Graduation,Married,42387.0,1,0,2012-10-29,42,0.15740120562625587,0.0,0.13623188405797101,0.07335907335907337,0.015267175572519083,0.5950155763239875,5,8,1,7,8,0,0,0,0,0,0,3,11,0,266.66666666666663
238,1967,2n Cycle,Together,67309.0,1,1,2013-01-23,76,0.34494306764902877,0.23618090452261306,0.10492753623188406,0.5752895752895753,0.36259541984732824,0.29595015576323985,15,9,6,9,7,0,0,0,0,0,0,3,11,0,266.66666666666663
6694,1964,Graduation,Married,75236.0,0,1,2013-11-25,27,0.2933690555927662,0.3316582914572864,0.2318840579710145,0.04633204633204634,0.1450381679389313,0.35514018691588783,1,8,3,13,4,0,0,0,0,0,0,3,11,0,266.66666666666663
498,1970,Graduation,Single,30015.0,1,0,2014-02-02,28,0.016744809109176154,0.0,0.012753623188405797,0.007722007722007722,0.011450381679389313,0.01557632398753894,2,1,0,4,5,0,0,0,0,0,0,3,11,0,266.66666666666663
9347,1956,Master,Together,50943.0,0,1,2013-06-21,49,0.020763563295378432,0.0,0.004057971014492754,0.007722007722007722,0.0,0.018691588785046728,1,1,0,3,5,0,0,0,0,0,0,3,11,0,266.66666666666663
9699,1966,Graduation,Divorced,67272.0,0,1,2013-12-21,12,0.23911587407903548,0.17587939698492464,0.15710144927536232,0.10810810810810811,0.10687022900763359,0.04361370716510903,3,6,2,12,5,0,0,0,0,0,0,3,11,0,266.66666666666663
10664,1949,Master,Widow,51529.0,0,1,2013-09-07,14,0.26791694574681846,0.020100502512562814,0.020289855072463767,0.02316602316602317,0.0,0.06853582554517133,2,9,1,5,8,0,0,0,0,0,0,3,11,0,266.66666666666663
5455,1971,PhD,Married,32011.0,1,0,2013-08-22,89,0.06630944407233758,0.0,0.008695652173913044,0.007722007722007722,0.003816793893129771,0.01557632398753894,3,2,1,4,7,0,0,0,0,0,0,3,11,0,266.66666666666663
456,1986,2n Cycle,Married,7500.0,1,0,2013-02-07,96,0.0006697923643670462,0.05527638190954774,0.002898550724637681,0.015444015444015444,0.022900763358778626,0.028037383177570093,2,2,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
5012,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,0.003348961821835231,0.020100502512562814,0.007536231884057971,0.03088803088803089,0.0,0.012461059190031152,1,1,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
7495,1948,PhD,Married,56223.0,0,1,2013-12-20,72,0.05157401205626256,0.1407035175879397,0.017971014492753623,0.06177606177606178,0.0,0.012461059190031152,2,2,1,5,4,0,0,0,0,0,0,3,11,0,266.66666666666663
5029,1946,Graduation,Married,18100.0,0,0,2013-08-06,14,0.0020093770931011385,0.005025125628140704,0.0011594202898550724,0.015444015444015444,0.011450381679389313,0.003115264797507788,1,0,0,3,5,0,0,0,0,0,0,3,11,0,266.66666666666663
10642,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,0.006697923643670462,0.020100502512562814,0.008115942028985508,0.015444015444015444,0.015267175572519083,0.003115264797507788,1,1,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
2106,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0.0,0.03015075376884422,0.0017391304347826085,0.02702702702702703,0.022900763358778626,0.037383177570093455,1,1,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
10364,1959,Graduation,Divorced,23295.0,0,0,2013-07-13,72,0.0,0.0,0.0005797101449275362,0.007722007722007722,0.04580152671755725,0.01557632398753894,1,1,0,2,8,0,0,0,0,0,0,3,11,0,266.66666666666663
5954,1972,Master,Divorced,42618.0,1,0,2013-10-09,92,0.050904219691895514,0.07035175879396985,0.04289855072463768,0.0501930501930502,0.019083969465648856,0.03115264797507788,2,5,0,4,8,0,0,0,0,0,0,3,11,0,266.66666666666663
1137,1964,Graduation,Single,81246.0,0,0,2013-12-29,87,0.2665773610180844,0.9547738693467337,0.31130434782608696,0.23552123552123552,0.5954198473282443,0.11526479750778816,1,4,5,7,1,1,0,0,1,0,0,3,11,0,266.66666666666663
2541,1976,Graduation,Married,24027.0,1,0,2013-06-09,7,0.009377093101138647,0.035175879396984924,0.006376811594202898,0.04247104247104247,0.0,0.01557632398753894,2,2,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
1142,1953,PhD,Married,55707.0,0,1,2013-12-22,91,0.1393168117883456,0.035175879396984924,0.04753623188405797,0.11583011583011583,0.25190839694656486,0.10903426791277258,2,3,2,9,3,0,0,0,0,0,0,3,11,0,266.66666666666663
2276,1955,Graduation,Single,57959.0,0,1,2013-05-02,71,0.28801071667782985,0.08040201005025126,0.18666666666666668,0.16602316602316602,0.0916030534351145,0.102803738317757,5,4,7,11,3,0,0,0,0,0,0,3,11,0,266.66666666666663
2807,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,0.4393837910247823,0.19095477386934673,0.09333333333333334,0.23938223938223938,0.17938931297709923,0.11526479750778816,3,8,9,7,7,0,0,0,0,0,0,3,11,0,266.66666666666663
6471,1971,Master,Single,36230.0,1,0,2013-10-17,17,0.009377093101138647,0.010050251256281407,0.017391304347826087,0.03088803088803089,0.007633587786259542,0.009345794392523364,1,2,0,4,5,0,0,0,0,0,0,3,11,0,266.66666666666663
6131,1980,2n Cycle,Married,70829.0,1,1,2013-12-01,87,0.09444072337575352,0.35175879396984927,0.06144927536231884,0.277992277992278,0.07251908396946564,0.07165109034267912,2,4,2,8,3,0,0,0,0,0,0,3,11,0,266.66666666666663
6233,1976,Graduation,Married,65991.0,0,1,2012-09-07,21,0.3395847287340924,0.09547738693467336,0.2110144927536232,0.09652509652509653,0.17938931297709923,0.028037383177570093,3,9,5,10,7,0,0,0,0,0,0,3,11,0,266.66666666666663
4148,1972,Graduation,Married,38988.0,1,2,2012-08-20,90,0.10984594775619558,0.12060301507537688,0.05971014492753623,0.04633204633204634,0.011450381679389313,0.1308411214953271,7,5,1,6,8,0,0,0,0,0,0,3,11,0,266.66666666666663
4947,1966,2n Cycle,Single,89572.0,0,0,2012-09-15,44,0.40589417280643,0.12060301507537688,0.5646376811594203,0.7606177606177607,0.7404580152671756,0.19937694704049844,1,7,7,9,4,0,1,0,1,0,0,3,11,1,266.66666666666663
3225,1984,Master,Married,42207.0,1,0,2013-04-01,71,0.07769591426657736,0.05527638190954774,0.041739130434782605,0.011583011583011584,0.0648854961832061,0.14330218068535824,4,4,1,5,6,1,0,0,0,0,0,3,11,1,266.66666666666663
7540,1952,Graduation,Married,50300.0,0,1,2014-05-25,52,0.09578030810448761,0.07537688442211056,0.034782608695652174,0.09266409266409267,0.08778625954198473,0.01557632398753894,2,2,1,8,2,0,0,0,0,0,0,3,11,0,266.66666666666663
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,0.2665773610180844,0.4824120603015075,0.25913043478260867,0.8494208494208494,0.366412213740458,0.09968847352024922,1,5,7,6,3,0,0,0,0,0,0,3,11,0,266.66666666666663
1992,1964,Graduation,Married,60597.0,0,1,2014-01-01,2,0.3496316141995981,0.0,0.1489855072463768,0.12355212355212356,0.061068702290076333,0.205607476635514,4,2,2,8,7,0,0,0,1,0,0,3,11,1,266.66666666666663
7851,1949,Graduation,Widow,70165.0,0,0,2013-09-22,60,0.10783657066309443,0.0,0.14666666666666667,0.7683397683397684,0.7290076335877862,0.38006230529595014,1,3,7,11,1,0,0,0,0,0,0,3,11,0,266.66666666666663
8594,1958,PhD,Widow,50520.0,0,1,2014-01-28,25,0.07501674480910918,0.0,0.003478260869565217,0.007722007722007722,0.003816793893129771,0.04361370716510903,2,3,1,3,6,0,0,0,0,0,0,3,11,0,266.66666666666663
7059,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,0.3235097119892833,0.4221105527638191,0.23072463768115942,0.7915057915057915,0.32061068702290074,0.7507788161993769,1,3,7,8,1,1,0,0,0,0,0,3,11,0,266.66666666666663
2815,1975,Graduation,Married,33183.0,1,0,2014-02-24,46,0.004688546550569324,0.02512562814070352,0.022608695652173914,0.06563706563706564,0.05725190839694656,0.11526479750778816,2,4,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
